container_length_m,container_width_m,container_height_m,container_volume_m3,total_boxes,small_box_count,large_box_count,total_box_volume_m3,irregular_parts_count,pallet_pattern,packing_orientation,weight_limit_kg,total_weight_kg,cube_utilisation_pct
12.0,2.35,2.39,67.39800000000001,122,83,39,20.614964635215784,0,stacked,mixed,29000,6184.489390564735,30.97
12.0,2.35,2.39,67.39800000000001,149,131,18,13.681552138507689,0,mixed,LWH,29000,4104.465641552307,18.69
5.9,2.35,2.39,33.137350000000005,182,161,21,12.85705953107114,9,stacked,WHL,28000,3857.117859321342,41.6
5.9,2.35,2.39,33.137350000000005,138,124,14,11.377682162403959,14,mixed,LWH,28000,3413.3046487211877,35.71
5.9,2.35,2.39,33.137350000000005,126,97,29,26.915812537500006,5,brick,LWH,28000,8074.743761250002,81.63
12.0,2.35,2.39,67.39800000000001,204,198,6,17.216241949673172,7,mixed,LWH,29000,5164.872584901952,22.52
12.0,2.35,2.39,67.39800000000001,290,260,30,21.44666332521816,0,mixed,mixed,29000,6433.998997565448,33.0
5.9,2.35,2.39,33.137350000000005,161,151,10,9.192000919353156,0,mixed,mixed,28000,2757.6002758059467,29.36
5.9,2.35,2.39,33.137350000000005,68,31,37,20.644063999121876,0,stacked,LWH,28000,6193.219199736563,60.8
5.9,2.35,2.39,33.137350000000005,61,24,37,18.635185426337905,0,stacked,LWH,28000,5590.555627901372,56.37
5.9,2.35,2.39,33.137350000000005,289,259,30,23.941735375,0,stacked,mixed,28000,7182.5206125,70.83
12.0,2.35,2.39,67.39800000000001,74,39,35,26.191648719758252,0,stacked,LWH,29000,7857.494615927476,40.53
12.0,2.35,2.39,67.39800000000001,100,54,46,17.869420295903517,0,brick,mixed,29000,5360.826088771055,27.02
5.9,2.35,2.39,33.137350000000005,314,292,22,26.758410125000005,0,stacked,LWH,28000,8027.523037500001,82.44
5.9,2.35,2.39,33.137350000000005,302,275,27,18.674553592500004,11,stacked,mixed,28000,5602.366077750001,56.02
12.0,2.35,2.39,67.39800000000001,179,173,6,10.010226657662802,13,pinwheel,WHL,29000,3003.0679972988405,13.71
5.9,2.35,2.39,33.137350000000005,234,207,27,20.9345208625,15,pinwheel,LWH,28000,6280.35625875,62.3
5.9,2.35,2.39,33.137350000000005,204,186,18,17.887887462131673,10,pinwheel,mixed,28000,5366.366238639502,55.58
5.9,2.35,2.39,33.137350000000005,189,156,33,22.44348392053203,7,stacked,LWH,28000,6733.04517615961,65.4
12.0,2.35,2.39,67.39800000000001,235,219,16,24.568257358961255,0,brick,mixed,29000,7370.477207688376,36.18
12.0,2.35,2.39,67.39800000000001,294,279,15,23.03497606496661,19,stacked,mixed,29000,6910.492819489983,35.36
5.9,2.35,2.39,33.137350000000005,145,127,18,16.728923862442205,0,stacked,LWH,28000,5018.677158732661,50.99
5.9,2.35,2.39,33.137350000000005,296,255,41,25.152905517500002,3,stacked,WHL,28000,7545.871655250001,74.28
12.0,2.35,2.39,67.39800000000001,131,112,19,16.537166991360117,0,brick,WHL,29000,4961.150097408035,25.86
5.9,2.35,2.39,33.137350000000005,76,31,45,28.20665579225223,0,pinwheel,LWH,28000,8461.996737675669,86.08
5.9,2.35,2.39,33.137350000000005,102,93,9,11.293479508649044,14,mixed,WHL,28000,3388.0438525947134,36.22
12.0,2.35,2.39,67.39800000000001,92,44,48,27.466927167814518,0,mixed,LWH,29000,8240.078150344356,39.39
12.0,2.35,2.39,67.39800000000001,242,204,38,41.929881359310514,0,brick,WHL,29000,12578.964407793153,60.25
12.0,2.35,2.39,67.39800000000001,312,300,12,32.23192505866594,0,pinwheel,LWH,29000,9669.57751759978,47.41
12.0,2.35,2.39,67.39800000000001,167,126,41,27.255995639985912,13,brick,WHL,29000,8176.798691995774,39.08
5.9,2.35,2.39,33.137350000000005,302,274,28,29.906458375000003,0,pinwheel,WHL,28000,8971.9375125,90.87
12.0,2.35,2.39,67.39800000000001,156,119,37,31.05264571423037,0,pinwheel,LWH,29000,9315.79371426911,47.2
12.0,2.35,2.39,67.39800000000001,144,101,43,21.404912837062334,8,pinwheel,WHL,29000,6421.4738511187,29.44
12.0,2.35,2.39,67.39800000000001,155,139,16,9.964073323254222,0,stacked,WHL,29000,2989.221996976267,11.08
12.0,2.35,2.39,67.39800000000001,306,266,40,39.185197200000005,14,brick,mixed,29000,11755.55916,57.23
12.0,2.35,2.39,67.39800000000001,85,56,29,14.234459982703758,0,stacked,LWH,29000,4270.337994811127,20.08
5.9,2.35,2.39,33.137350000000005,59,35,24,11.323760470246814,3,brick,WHL,28000,3397.1281410740444,33.3
12.0,2.35,2.39,67.39800000000001,267,252,15,14.763859176741391,7,stacked,WHL,29000,4429.157753022418,21.01
5.9,2.35,2.39,33.137350000000005,243,211,32,14.6384243625,19,mixed,LWH,28000,4391.52730875,45.82
12.0,2.35,2.39,67.39800000000001,68,38,30,10.606926181744624,0,stacked,mixed,29000,3182.0778545233875,15.47
5.9,2.35,2.39,33.137350000000005,59,54,5,5.43938581470309,0,stacked,LWH,28000,1631.815744410927,16.87
5.9,2.35,2.39,33.137350000000005,292,282,10,18.633056856956376,0,brick,WHL,28000,5589.917057086913,53.13
5.9,2.35,2.39,33.137350000000005,221,176,45,29.00717829086568,0,pinwheel,WHL,28000,8702.153487259704,87.6
5.9,2.35,2.39,33.137350000000005,198,150,48,29.906458375000003,0,brick,LWH,28000,8971.9375125,90.33
5.9,2.35,2.39,33.137350000000005,234,214,20,19.105319665142602,16,pinwheel,LWH,28000,5731.595899542781,57.55
12.0,2.35,2.39,67.39800000000001,59,22,37,27.96568597237416,0,pinwheel,mixed,29000,8389.705791712247,41.62
5.9,2.35,2.39,33.137350000000005,182,134,48,21.125060625000003,0,mixed,mixed,28000,6337.518187500001,61.13
5.9,2.35,2.39,33.137350000000005,205,176,29,20.871559897500003,11,pinwheel,mixed,28000,6261.467969250001,64.36
12.0,2.35,2.39,67.39800000000001,261,244,17,25.24623661411953,0,mixed,mixed,29000,7573.8709842358585,38.55
12.0,2.35,2.39,67.39800000000001,260,220,40,34.95722562132331,0,brick,LWH,29000,10487.167686396993,54.43
12.0,2.35,2.39,67.39800000000001,134,91,43,35.11708838290286,10,stacked,mixed,29000,10535.126514870857,51.51
12.0,2.35,2.39,67.39800000000001,45,39,6,5.963941293119593,0,mixed,LWH,29000,1789.1823879358778,6.75
12.0,2.35,2.39,67.39800000000001,145,133,12,17.785438634412195,17,stacked,LWH,29000,5335.631590323658,27.87
12.0,2.35,2.39,67.39800000000001,40,28,12,8.915777347433911,5,brick,WHL,29000,2674.733204230173,12.92
12.0,2.35,2.39,67.39800000000001,236,189,47,35.33829799401455,0,stacked,WHL,29000,10601.489398204367,52.06
5.9,2.35,2.39,33.137350000000005,203,153,50,26.758410125000005,0,pinwheel,mixed,28000,8027.523037500001,81.32
12.0,2.35,2.39,67.39800000000001,252,240,12,24.013445729347318,0,pinwheel,mixed,29000,7204.033718804195,35.64
12.0,2.35,2.39,67.39800000000001,248,212,36,29.814808002877157,0,pinwheel,LWH,29000,8944.442400863147,45.54
5.9,2.35,2.39,33.137350000000005,89,40,49,23.099320308214132,0,mixed,WHL,28000,6929.796092464239,67.95
12.0,2.35,2.39,67.39800000000001,201,193,8,11.764809704076292,0,mixed,mixed,29000,3529.4429112228877,15.45
5.9,2.35,2.39,33.137350000000005,188,167,21,21.125060625000003,0,mixed,mixed,28000,6337.518187500001,62.86
12.0,2.35,2.39,67.39800000000001,305,257,48,36.59928958957341,0,stacked,LWH,29000,10979.786876872024,53.96
5.9,2.35,2.39,33.137350000000005,76,70,6,8.731205464663958,5,mixed,WHL,28000,2619.3616393991874,25.65
12.0,2.35,2.39,67.39800000000001,156,146,10,15.514513818475606,0,pinwheel,LWH,29000,4654.354145542682,23.48
5.9,2.35,2.39,33.137350000000005,67,56,11,8.172451403663457,0,brick,mixed,28000,2451.735421099037,24.81
5.9,2.35,2.39,33.137350000000005,299,290,9,15.443291729544995,15,stacked,WHL,28000,4632.987518863499,45.21
5.9,2.35,2.39,33.137350000000005,192,187,5,12.815539678482146,4,mixed,LWH,28000,3844.661903544644,36.93
5.9,2.35,2.39,33.137350000000005,146,97,49,29.906458375000003,0,brick,WHL,28000,8971.9375125,91.19
5.9,2.35,2.39,33.137350000000005,52,36,16,13.192898459889301,0,brick,LWH,28000,3957.86953796679,39.23
5.9,2.35,2.39,33.137350000000005,259,234,25,21.525224345534603,0,brick,WHL,28000,6457.567303660381,65.96
12.0,2.35,2.39,67.39800000000001,290,241,49,39.185197200000005,14,stacked,LWH,29000,11755.55916,59.48
12.0,2.35,2.39,67.39800000000001,92,73,19,18.76991825823447,0,pinwheel,mixed,29000,5630.975477470341,31.29
5.9,2.35,2.39,33.137350000000005,139,125,14,8.729615551514682,2,stacked,LWH,28000,2618.8846654544045,28.02
5.9,2.35,2.39,33.137350000000005,90,73,17,10.959498581097328,0,mixed,LWH,28000,3287.8495743291987,30.53
12.0,2.35,2.39,67.39800000000001,46,27,19,8.395109844324505,0,brick,WHL,29000,2518.5329532973515,12.11
5.9,2.35,2.39,33.137350000000005,234,220,14,11.52223575348961,0,mixed,WHL,28000,3456.670726046883,32.75
12.0,2.35,2.39,67.39800000000001,153,132,21,20.271901963555624,1,stacked,WHL,29000,6081.570589066688,30.15
5.9,2.35,2.39,33.137350000000005,79,74,5,9.338815843219606,0,pinwheel,WHL,28000,2801.6447529658817,28.18
5.9,2.35,2.39,33.137350000000005,303,281,22,26.04040208917553,0,stacked,WHL,28000,7812.120626752659,79.68
5.9,2.35,2.39,33.137350000000005,127,94,33,23.52386999346905,0,stacked,LWH,28000,7057.160998040715,72.85
12.0,2.35,2.39,67.39800000000001,89,59,30,21.253864673279736,18,mixed,WHL,29000,6376.159401983921,32.62
5.9,2.35,2.39,33.137350000000005,220,195,25,21.125060625000003,0,mixed,mixed,28000,6337.518187500001,63.68
5.9,2.35,2.39,33.137350000000005,90,69,21,14.018004381323195,0,stacked,WHL,28000,4205.401314396959,41.43
5.9,2.35,2.39,33.137350000000005,336,297,39,26.758410125000005,0,brick,mixed,28000,8027.523037500001,81.72
5.9,2.35,2.39,33.137350000000005,207,199,8,9.769591995808469,0,mixed,LWH,28000,2930.8775987425406,28.26
5.9,2.35,2.39,33.137350000000005,191,150,41,17.94279791930133,0,brick,mixed,28000,5382.8393757904,56.94
12.0,2.35,2.39,67.39800000000001,324,297,27,31.560084109182863,0,brick,WHL,29000,9468.025232754859,46.98
12.0,2.35,2.39,67.39800000000001,318,280,38,29.11841597909288,12,mixed,mixed,29000,8735.524793727864,42.94
5.9,2.35,2.39,33.137350000000005,230,200,30,24.083680752628435,0,pinwheel,WHL,28000,7225.104225788531,71.14
12.0,2.35,2.39,67.39800000000001,59,31,28,24.292107852895544,0,mixed,LWH,29000,7287.632355868664,40.02
12.0,2.35,2.39,67.39800000000001,211,197,14,19.69027070834882,0,pinwheel,WHL,29000,5907.081212504646,28.59
5.9,2.35,2.39,33.137350000000005,120,93,27,18.539658495954352,0,stacked,WHL,28000,5561.897548786305,56.7
5.9,2.35,2.39,33.137350000000005,262,217,45,17.6605506825,17,pinwheel,mixed,28000,5298.165204749999,53.9
5.9,2.35,2.39,33.137350000000005,164,148,16,14.362783871060856,0,brick,LWH,28000,4308.835161318257,43.34
5.9,2.35,2.39,33.137350000000005,285,273,12,23.610361875,0,mixed,WHL,28000,7083.1085625,71.6
12.0,2.35,2.39,67.39800000000001,234,210,24,26.468686447586208,0,pinwheel,LWH,29000,7940.605934275863,37.89
12.0,2.35,2.39,67.39800000000001,151,118,33,27.566705954607507,0,brick,LWH,29000,8270.011786382252,40.86
12.0,2.35,2.39,67.39800000000001,193,146,47,38.89290419974189,0,pinwheel,mixed,29000,11667.871259922567,56.09
12.0,2.35,2.39,67.39800000000001,61,24,37,24.135165834123924,0,brick,LWH,29000,7240.549750237177,33.57
12.0,2.35,2.39,67.39800000000001,194,182,12,21.68445968809855,0,brick,WHL,29000,6505.337906429565,33.29
5.9,2.35,2.39,33.137350000000005,148,136,12,12.782721038105532,0,stacked,mixed,28000,3834.8163114316594,37.16
12.0,2.35,2.39,67.39800000000001,88,75,13,8.100588192217256,0,stacked,mixed,29000,2430.1764576651767,11.55
5.9,2.35,2.39,33.137350000000005,299,249,50,26.758410125000005,0,pinwheel,mixed,28000,8027.523037500001,81.67
12.0,2.35,2.39,67.39800000000001,87,81,6,6.876612422180434,12,mixed,mixed,29000,2062.9837266541304,10.25
5.9,2.35,2.39,33.137350000000005,126,78,48,29.906458375000003,0,brick,WHL,28000,8971.9375125,92.42
12.0,2.35,2.39,67.39800000000001,273,239,34,19.951240037617357,2,pinwheel,mixed,29000,5985.372011285207,29.26
12.0,2.35,2.39,67.39800000000001,271,251,20,23.604352578504425,9,mixed,WHL,29000,7081.305773551328,35.03
12.0,2.35,2.39,67.39800000000001,222,217,5,8.326780660888176,19,brick,mixed,29000,2498.0341982664527,10.34
5.9,2.35,2.39,33.137350000000005,329,287,42,25.688073720000006,2,pinwheel,mixed,28000,7706.422116000002,77.54
5.9,2.35,2.39,33.137350000000005,195,153,42,21.125060625000003,0,mixed,mixed,28000,6337.518187500001,64.29
5.9,2.35,2.39,33.137350000000005,223,204,19,13.520038800000002,18,mixed,mixed,28000,4056.0116400000006,39.83
5.9,2.35,2.39,33.137350000000005,209,198,11,19.3604967375,9,mixed,WHL,28000,5808.14902125,58.81
5.9,2.35,2.39,33.137350000000005,80,45,35,22.427361170408425,0,pinwheel,mixed,28000,6728.208351122527,69.68
5.9,2.35,2.39,33.137350000000005,289,255,34,23.327037532500004,11,brick,LWH,28000,6998.111259750001,71.34
5.9,2.35,2.39,33.137350000000005,294,276,18,26.758410125000005,0,brick,mixed,28000,8027.523037500001,79.48
12.0,2.35,2.39,67.39800000000001,103,62,41,14.084009746490107,5,pinwheel,WHL,29000,4225.202923947032,21.66
12.0,2.35,2.39,67.39800000000001,123,112,11,12.50738909446238,12,pinwheel,LWH,29000,3752.216728338714,20.65
12.0,2.35,2.39,67.39800000000001,80,52,28,18.717434998842148,0,pinwheel,mixed,29000,5615.2304996526445,26.79
12.0,2.35,2.39,67.39800000000001,111,90,21,19.382051261014563,0,mixed,WHL,29000,5814.615378304369,28.77
12.0,2.35,2.39,67.39800000000001,62,28,34,15.014953810526443,0,pinwheel,LWH,29000,4504.486143157933,21.77
12.0,2.35,2.39,67.39800000000001,335,293,42,35.94583452176599,20,pinwheel,LWH,29000,10783.750356529796,53.66
5.9,2.35,2.39,33.137350000000005,176,146,30,26.758410125000005,0,stacked,WHL,28000,8027.523037500001,82.0
12.0,2.35,2.39,67.39800000000001,232,224,8,11.881690956259026,0,pinwheel,mixed,29000,3564.507286877708,16.24
5.9,2.35,2.39,33.137350000000005,291,267,24,20.989928460629805,0,stacked,LWH,28000,6296.9785381889415,62.06
5.9,2.35,2.39,33.137350000000005,198,177,21,21.332219394811332,0,pinwheel,mixed,28000,6399.6658184434,63.36
12.0,2.35,2.39,67.39800000000001,276,246,30,19.787716270331586,10,stacked,WHL,29000,5936.314881099476,30.22
5.9,2.35,2.39,33.137350000000005,268,218,50,26.758410125000005,0,stacked,WHL,28000,8027.523037500001,80.96
5.9,2.35,2.39,33.137350000000005,177,162,15,14.046669016146552,0,mixed,LWH,28000,4214.000704843966,45.26
12.0,2.35,2.39,67.39800000000001,45,32,13,6.353191342125236,15,mixed,mixed,29000,1905.957402637571,10.85
5.9,2.35,2.39,33.137350000000005,304,257,47,20.9345208625,15,pinwheel,LWH,28000,6280.35625875,62.58
5.9,2.35,2.39,33.137350000000005,93,47,46,21.406728100000002,10,stacked,LWH,28000,6422.018430000001,64.1
12.0,2.35,2.39,67.39800000000001,275,239,36,35.941632308078646,4,mixed,WHL,29000,10782.489692423595,53.02
5.9,2.35,2.39,33.137350000000005,190,155,35,25.152905517500002,3,brick,mixed,28000,7545.871655250001,79.87
12.0,2.35,2.39,67.39800000000001,255,235,20,27.712860362023626,4,brick,mixed,29000,8313.858108607088,41.29
12.0,2.35,2.39,67.39800000000001,315,300,15,17.85867709433944,0,stacked,LWH,29000,5357.603128301833,27.12
12.0,2.35,2.39,67.39800000000001,324,296,28,19.398507662958732,0,mixed,LWH,29000,5819.552298887619,29.31
5.9,2.35,2.39,33.137350000000005,247,219,28,22.694356295424257,9,brick,WHL,28000,6808.306888627277,66.61
5.9,2.35,2.39,33.137350000000005,212,180,32,20.49345477060214,0,pinwheel,mixed,28000,6148.036431180642,59.04
5.9,2.35,2.39,33.137350000000005,255,234,21,18.7308870875,15,stacked,WHL,28000,5619.2661262500005,57.03
12.0,2.35,2.39,67.39800000000001,174,149,25,23.47418622430215,0,brick,mixed,29000,7042.255867290645,31.91
5.9,2.35,2.39,33.137350000000005,297,275,22,17.717001640237342,9,mixed,LWH,28000,5315.100492071203,52.62
12.0,2.35,2.39,67.39800000000001,100,71,29,24.775788777679686,0,brick,WHL,29000,7432.736633303906,36.92
12.0,2.35,2.39,67.39800000000001,337,296,41,37.18259376895619,3,stacked,mixed,29000,11154.778130686856,58.0
12.0,2.35,2.39,67.39800000000001,285,276,9,9.385745926061583,0,stacked,WHL,29000,2815.723777818475,11.26
12.0,2.35,2.39,67.39800000000001,219,199,20,23.742728980891016,0,stacked,LWH,29000,7122.818694267305,36.85
5.9,2.35,2.39,33.137350000000005,151,146,5,6.530494817461637,0,pinwheel,WHL,28000,1959.1484452384911,21.64
5.9,2.35,2.39,33.137350000000005,267,251,16,11.442883628930621,0,stacked,LWH,28000,3432.8650886791866,37.7
12.0,2.35,2.39,67.39800000000001,133,125,8,6.989459445487718,0,brick,mixed,29000,2096.837833646315,9.05
5.9,2.35,2.39,33.137350000000005,324,278,46,29.906458375000003,0,pinwheel,WHL,28000,8971.9375125,90.5
5.9,2.35,2.39,33.137350000000005,171,140,31,18.48318761175286,0,pinwheel,LWH,28000,5544.956283525858,55.49
5.9,2.35,2.39,33.137350000000005,160,111,49,23.610361875,0,mixed,WHL,28000,7083.1085625,72.41
12.0,2.35,2.39,67.39800000000001,208,173,35,23.355436572792886,0,pinwheel,WHL,29000,7006.630971837866,34.89
12.0,2.35,2.39,67.39800000000001,56,30,26,12.873508086036255,0,mixed,LWH,29000,3862.0524258108762,21.27
12.0,2.35,2.39,67.39800000000001,260,232,28,16.726047858897548,9,stacked,WHL,29000,5017.814357669265,25.03
12.0,2.35,2.39,67.39800000000001,132,87,45,27.543779751969993,19,brick,mixed,29000,8263.133925590997,40.88
5.9,2.35,2.39,33.137350000000005,82,32,50,17.85216475259245,17,pinwheel,WHL,28000,5355.649425777735,52.33
5.9,2.35,2.39,33.137350000000005,330,296,34,24.655144807899745,0,brick,WHL,28000,7396.5434423699235,75.9
5.9,2.35,2.39,33.137350000000005,282,273,9,18.861309363263512,0,pinwheel,WHL,28000,5658.392808979053,57.06
5.9,2.35,2.39,33.137350000000005,219,180,39,21.735249736154845,0,mixed,LWH,28000,6520.574920846453,65.32
12.0,2.35,2.39,67.39800000000001,134,98,36,18.94649393574882,9,stacked,LWH,29000,5683.948180724646,28.41
5.9,2.35,2.39,33.137350000000005,202,192,10,18.381229822694493,0,brick,mixed,28000,5514.368946808348,57.15
5.9,2.35,2.39,33.137350000000005,231,219,12,15.24785066762496,0,stacked,WHL,28000,4574.355200287488,45.82
12.0,2.35,2.39,67.39800000000001,197,157,40,21.931174480306304,0,stacked,LWH,29000,6579.352344091891,31.34
5.9,2.35,2.39,33.137350000000005,110,78,32,25.688073720000006,2,stacked,LWH,28000,7706.422116000002,80.16
5.9,2.35,2.39,33.137350000000005,51,25,26,14.789880915748654,0,mixed,LWH,28000,4436.964274724596,41.24
5.9,2.35,2.39,33.137350000000005,40,32,8,6.51112099116359,0,pinwheel,LWH,28000,1953.336297349077,22.56
12.0,2.35,2.39,67.39800000000001,192,152,40,28.699081061870448,0,stacked,mixed,29000,8609.724318561135,42.39
12.0,2.35,2.39,67.39800000000001,177,144,33,28.85030484384506,0,mixed,mixed,29000,8655.091453153518,39.72
12.0,2.35,2.39,67.39800000000001,264,249,15,19.755092861898063,20,brick,WHL,29000,5926.527858569419,26.81
12.0,2.35,2.39,67.39800000000001,48,26,22,19.03128914154987,0,brick,mixed,29000,5709.386742464961,25.77
5.9,2.35,2.39,33.137350000000005,159,118,41,22.477064505000005,8,pinwheel,mixed,28000,6743.119351500001,71.04
12.0,2.35,2.39,67.39800000000001,51,41,10,6.690984503346162,0,mixed,mixed,29000,2007.2953510038487,9.98
12.0,2.35,2.39,67.39800000000001,230,217,13,18.274799573071885,0,mixed,WHL,29000,5482.439871921565,26.31
5.9,2.35,2.39,33.137350000000005,122,90,32,18.708695818987017,0,brick,LWH,28000,5612.608745696105,56.22
12.0,2.35,2.39,67.39800000000001,327,294,33,26.736098305572824,0,brick,WHL,29000,8020.829491671847,38.44
5.9,2.35,2.39,33.137350000000005,157,132,25,23.012232707500004,7,brick,mixed,28000,6903.669812250001,69.77
5.9,2.35,2.39,33.137350000000005,128,85,43,27.716481015581067,2,brick,WHL,28000,8314.94430467432,86.12
12.0,2.35,2.39,67.39800000000001,258,243,15,28.410148924134845,0,mixed,WHL,29000,8523.044677240454,43.25
5.9,2.35,2.39,33.137350000000005,307,285,22,26.758410125000005,0,stacked,WHL,28000,8027.523037500001,79.54
12.0,2.35,2.39,67.39800000000001,255,242,13,24.07084809908102,0,pinwheel,WHL,29000,7221.254429724306,35.38
12.0,2.35,2.39,67.39800000000001,229,186,43,28.871729789246505,15,pinwheel,WHL,29000,8661.518936773951,40.9
5.9,2.35,2.39,33.137350000000005,312,290,22,21.125060625000003,0,mixed,mixed,28000,6337.518187500001,63.82
12.0,2.35,2.39,67.39800000000001,188,143,45,36.52164006458123,0,brick,LWH,29000,10956.492019374367,53.82
5.9,2.35,2.39,33.137350000000005,145,140,5,9.649571487706558,0,pinwheel,WHL,28000,2894.8714463119672,29.8
12.0,2.35,2.39,67.39800000000001,266,224,42,33.513655500000006,11,mixed,mixed,29000,10054.096650000001,47.77
5.9,2.35,2.39,33.137350000000005,122,102,20,15.376958213339895,0,mixed,WHL,28000,4613.087464001968,47.91
5.9,2.35,2.39,33.137350000000005,191,151,40,17.943875025,20,brick,WHL,28000,5383.1625075,52.98
12.0,2.35,2.39,67.39800000000001,247,210,37,32.63123129951025,0,brick,mixed,29000,9789.369389853075,49.2
12.0,2.35,2.39,67.39800000000001,164,143,21,19.898145179334605,0,brick,LWH,29000,5969.443553800382,31.15
12.0,2.35,2.39,67.39800000000001,158,123,35,30.80813154695268,6,pinwheel,mixed,29000,9242.439464085805,44.23
5.9,2.35,2.39,33.137350000000005,136,96,40,29.906458375000003,0,pinwheel,WHL,28000,8971.9375125,87.9
5.9,2.35,2.39,33.137350000000005,167,159,8,17.101777206198378,0,stacked,WHL,28000,5130.533161859514,50.38
12.0,2.35,2.39,67.39800000000001,126,106,20,13.139995532511637,14,pinwheel,mixed,29000,3941.998659753491,19.33
5.9,2.35,2.39,33.137350000000005,313,288,25,23.941735375,0,stacked,mixed,28000,7182.5206125,71.1
12.0,2.35,2.39,67.39800000000001,303,290,13,14.175077771685972,0,mixed,WHL,29000,4252.523331505791,20.44
5.9,2.35,2.39,33.137350000000005,143,134,9,11.038647667535207,0,mixed,mixed,28000,3311.5943002605622,33.15
12.0,2.35,2.39,67.39800000000001,126,105,21,10.62711691116927,0,pinwheel,LWH,29000,3188.135073350781,13.95
12.0,2.35,2.39,67.39800000000001,132,109,23,18.196612963260662,0,stacked,WHL,29000,5458.983888978199,28.7
12.0,2.35,2.39,67.39800000000001,215,188,27,24.218535430283943,14,brick,WHL,29000,7265.560629085183,35.39
5.9,2.35,2.39,33.137350000000005,293,254,39,29.688131104779742,0,brick,WHL,28000,8906.439331433923,89.61
5.9,2.35,2.39,33.137350000000005,74,60,14,11.521294172949338,0,brick,WHL,28000,3456.3882518848013,35.41
12.0,2.35,2.39,67.39800000000001,150,101,49,41.71980763417264,0,mixed,mixed,29000,12515.94229025179,61.72
12.0,2.35,2.39,67.39800000000001,77,65,12,7.113358858379117,9,stacked,LWH,29000,2134.007657513735,10.29
12.0,2.35,2.39,67.39800000000001,161,133,28,22.106455083876252,0,pinwheel,LWH,29000,6631.936525162876,30.54
5.9,2.35,2.39,33.137350000000005,198,183,15,16.55244267993503,0,mixed,WHL,28000,4965.732803980509,50.41
5.9,2.35,2.39,33.137350000000005,146,133,13,18.637113682083402,0,pinwheel,mixed,28000,5591.134104625021,56.29
12.0,2.35,2.39,67.39800000000001,303,279,24,23.31540195420996,0,stacked,LWH,29000,6994.620586262989,34.76
5.9,2.35,2.39,33.137350000000005,95,83,12,12.059563844618717,0,brick,LWH,28000,3617.869153385615,38.59
12.0,2.35,2.39,67.39800000000001,306,267,39,42.07233052047573,0,pinwheel,mixed,29000,12621.699156142718,61.1
5.9,2.35,2.39,33.137350000000005,169,124,45,21.338152175080218,0,mixed,WHL,28000,6401.445652524066,68.25
5.9,2.35,2.39,33.137350000000005,224,185,39,23.610361875,0,mixed,LWH,28000,7083.1085625,69.2
12.0,2.35,2.39,67.39800000000001,295,251,44,41.36215260000001,12,stacked,LWH,29000,12408.645780000003,58.41
5.9,2.35,2.39,33.137350000000005,309,284,25,26.758410125000005,0,stacked,LWH,28000,8027.523037500001,81.82
5.9,2.35,2.39,33.137350000000005,34,26,8,5.338110373468348,4,pinwheel,WHL,28000,1601.4331120405045,14.34
5.9,2.35,2.39,33.137350000000005,248,242,6,10.241881084989814,12,stacked,LWH,28000,3072.564325496944,29.93
5.9,2.35,2.39,33.137350000000005,203,198,5,17.590888268652677,0,stacked,mixed,28000,5277.266480595803,52.3
12.0,2.35,2.39,67.39800000000001,231,204,27,21.159916518801186,0,mixed,mixed,29000,6347.974955640356,30.9
12.0,2.35,2.39,67.39800000000001,250,211,39,18.43266484742165,0,mixed,LWH,29000,5529.799454226494,27.67
5.9,2.35,2.39,33.137350000000005,167,139,28,26.758410125000005,0,pinwheel,mixed,28000,8027.523037500001,81.08
12.0,2.35,2.39,67.39800000000001,145,98,47,36.67102566731109,0,stacked,mixed,29000,11001.307700193327,55.88
12.0,2.35,2.39,67.39800000000001,193,167,26,25.56639281840964,12,stacked,mixed,29000,7669.917845522892,38.0
5.9,2.35,2.39,33.137350000000005,89,77,12,9.76561156608769,0,brick,mixed,28000,2929.683469826307,27.28
12.0,2.35,2.39,67.39800000000001,64,26,38,12.634475364898329,8,stacked,mixed,29000,3790.3426094694987,17.14
5.9,2.35,2.39,33.137350000000005,170,130,40,28.710200040000004,2,brick,WHL,28000,8613.060012000002,85.46
5.9,2.35,2.39,33.137350000000005,199,155,44,26.758410125000005,0,stacked,WHL,28000,8027.523037500001,79.5
5.9,2.35,2.39,33.137350000000005,236,196,40,26.915812537500006,5,pinwheel,WHL,28000,8074.743761250002,81.68
5.9,2.35,2.39,33.137350000000005,221,213,8,11.298856052176589,0,pinwheel,LWH,28000,3389.6568156529765,33.02
5.9,2.35,2.39,33.137350000000005,170,162,8,19.33955044763274,0,stacked,mixed,28000,5801.865134289822,58.47
5.9,2.35,2.39,33.137350000000005,280,257,23,21.125060625000003,0,mixed,mixed,28000,6337.518187500001,64.55
5.9,2.35,2.39,33.137350000000005,185,179,6,16.502316058062004,8,pinwheel,WHL,28000,4950.694817418601,51.0
12.0,2.35,2.39,67.39800000000001,286,250,36,35.34831064369263,0,brick,LWH,29000,10604.493193107788,53.04
12.0,2.35,2.39,67.39800000000001,47,30,17,6.135211357269178,0,mixed,mixed,29000,1840.5634071807533,9.76
5.9,2.35,2.39,33.137350000000005,139,99,40,26.758410125000005,0,stacked,LWH,28000,8027.523037500001,80.23
5.9,2.35,2.39,33.137350000000005,95,84,11,10.465548823147499,0,stacked,WHL,28000,3139.6646469442494,31.19
